Date,Close,High,Low,Open,Volume
2018-01-02,4.92942667,4.933136116,4.809498624,4.841149414,355616000
2018-01-03,5.253852844,5.284267947,5.038229068,5.046883657,914704000
2018-01-04,5.28154707,5.391831991,5.25929228,5.335205988,583268000
2018-01-05,5.326303959,5.363642255,5.219480879,5.296383611,580124000
2018-01-08,5.489506721,5.563689054,5.40493841,5.449942748,881216000
2018-01-09,5.488021374,5.534509006,5.406420643,5.494945044,497000000
2018-01-10,5.531047821,5.534509656,5.341140687,5.395541023,582664000
2018-01-11,5.540939331,5.595092531,5.519425957,5.563688401,406032000
2018-01-12,5.513738632,5.563440965,5.473185637,5.529069752,359916000
2018-01-16,5.442770481,5.625753943,5.358202657,5.54019709,702348000
2018-01-17,5.556765079,5.566655836,5.363396088,5.457360402,538408000
2018-01-18,5.549842834,5.604243191,5.506322266,5.537478796,408632000
2018-01-19,5.690043926,5.714276766,5.613141683,5.640094468,609380000
2018-01-22,5.778570175,5.780301093,5.640343427,5.697958461,550944000
2018-01-23,5.90764904,5.930398113,5.813437108,5.831982456,475228000
2018-01-24,5.830744267,5.946716203,5.775107299,5.910861216,579972000
2018-01-25,5.84434557,5.92841912,5.829509199,5.885145706,409884000
2018-01-26,6.016941547,6.017188687,5.875253009,5.888111318,516356000
2018-01-29,6.103984356,6.135141347,5.949685064,6.002354486,455116000
2018-01-30,6.001858711,6.09335067,5.895283245,5.962047609,570832000
2018-01-31,6.078018665,6.163823109,6.044636488,6.077276776,478576000
2018-02-01,5.946965218,6.105221582,5.886630229,5.898004765,519224000
2018-02-02,5.774366379,5.884404164,5.716257067,5.860418456,718464000
2018-02-05,5.284267426,5.767195324,5.069137949,5.613143186,1165204000
2018-02-06,5.578029633,5.580996718,5.044409945,5.054301171,1114800000
2018-02-07,5.657651424,5.810220233,5.605723904,5.676939126,802932000
2018-02-08,5.378726482,5.816402913,5.378478872,5.783268339,1144000000
2018-02-09,5.738759041,5.907153279,5.378726746,5.89132788,1674604000
2018-02-12,5.63861227,5.822832371,5.564429952,5.819864815,1093172000
2018-02-13,5.752360821,5.798601333,5.56987158,5.602264747,625524000
2018-02-14,5.969713211,5.99864453,5.700925307,5.712052702,744988000
2018-02-15,6.095329762,6.141570263,5.972186989,6.053045846,698900000
2018-02-16,6.02955389,6.1818751,6.020404553,6.068128825,637656000
2018-02-20,6.159127712,6.228117291,6.04834802,6.052057467,686240000
2018-02-21,5.971939087,6.230589126,5.968230112,6.223665455,892292000
2018-02-22,5.991486073,6.077591155,5.925917617,6.005837077,534364000
2018-02-23,6.085013866,6.085013866,6.000640781,6.051363644,415300000
2018-02-26,6.10109663,6.135736494,6.038744403,6.131282865,469312000
2018-02-27,6.088231087,6.158748232,6.065220115,6.074374667,455436000
2018-02-28,5.987774849,6.138706038,5.976145481,6.099117483,523116000
2018-03-01,5.745542049,6.039487279,5.644343612,5.98554772,1040120000
2018-03-02,5.852679253,5.859112641,5.489206467,5.637911099,913428000
2018-03-05,5.830657482,5.870246037,5.678983473,5.802450531,620776000
2018-03-06,5.991734028,6.011033722,5.872968351,5.916020897,636808000
2018-03-07,5.983816147,6.036023716,5.88756639,5.888803326,581208000
2018-03-08,5.967485428,6.011280319,5.923195479,6.011280319,411912000
2018-03-09,6.070168018,6.083033849,5.998908532,6.014991057,505524000
2018-03-12,6.179780006,6.259946769,6.103324524,6.111489906,605060000
2018-03-13,6.129056454,6.297060757,6.087735905,6.222584569,619772000
2018-03-14,6.154541969,6.199326506,6.092189733,6.172109197,505496000
2018-03-15,6.169387817,6.25054422,6.127324915,6.168150881,401952000
2018-03-16,6.197595119,6.216647049,6.148109183,6.185718457,399456000
2018-03-19,5.963032246,6.169635,5.864060852,6.140686169,713772000
2018-03-20,6.17532444,6.214170637,5.965999631,5.965999631,554696000
2018-03-21,6.150087357,6.235202787,6.119653358,6.168891517,438688000
2018-03-22,5.984063148,6.133262817,5.946701644,6.086746288,551196000
2018-03-23,5.7643466,6.00014593,5.753212289,5.997671586,735620000
2018-03-26,6.049137115,6.050374051,5.836843331,5.888803133,611424000
2018-03-27,5.580011845,6.185717268,5.439719917,6.130045718,1409000000
2018-03-28,5.47683382,5.675766216,5.369202478,5.545618962,945904000
2018-03-29,5.730202198,5.826946547,5.460752131,5.545125232,916628000
2018-04-02,5.469410896,5.805914054,5.381573828,5.659683802,922092000
2018-04-03,5.575805664,5.699520013,5.476834279,5.636425903,667432000
2018-04-04,5.597826958,5.608218918,5.294974003,5.31996426,789168000
2018-04-05,5.477577209,5.669334376,5.406070418,5.656220778,701240000
2018-04-06,5.301159382,5.483019616,5.27196279,5.374893213,662988000
2018-04-09,5.329863548,5.492176865,5.3098215,5.364256134,499524000
2018-04-10,5.639148235,5.666117782,5.503062152,5.560218411,761676000
2018-04-11,5.597826958,5.665622462,5.565166377,5.624301915,460244000
2018-04-12,5.804677963,5.822492957,5.646571015,5.69086097,593920000
2018-04-13,5.727975368,5.876680003,5.679726839,5.868267328,503036000
2018-04-16,5.727726936,5.761129867,5.633456475,5.73465491,350792000
2018-04-17,5.877420902,5.898699879,5.724262675,5.779934223,447224000
2018-04-18,5.848472118,5.919731612,5.759398105,5.826945847,391364000
2018-04-19,5.667105675,5.767561741,5.611681898,5.734158817,471996000
2018-04-20,5.658942699,5.742820743,5.627766815,5.658447642,386200000
2018-04-23,5.539434433,5.727974907,5.51345453,5.676757451,427508000
2018-04-24,5.473122597,5.661167978,5.40780144,5.565166001,414596000
2018-04-25,5.360791683,5.482526778,5.203427069,5.4434328,588492000
2018-04-26,5.572590351,5.580755734,5.456546297,5.522609825,375824000
2018-04-27,5.60005331,5.698282812,5.557743122,5.678488536,400848000
2018-04-30,5.564671993,5.666117733,5.545372772,5.616384506,327844000
2018-05-01,5.620096207,5.622817843,5.497866074,5.556507032,253788000
2018-05-02,5.599559307,5.66116872,5.573331641,5.616631949,268248000
2018-05-03,5.76484108,5.791068744,5.586197533,5.631477123,443144000
2018-05-04,5.915030956,5.91824765,5.718820164,5.736140099,400660000
2018-05-07,6.153055668,6.210211909,6.009794363,6.019691735,687616000
2018-05-08,6.195615292,6.198336928,6.104313752,6.153304626,506616000
2018-05-09,6.32873106,6.330958111,6.188439127,6.215656435,596760000
2018-05-10,6.436361313,6.445515863,6.363864431,6.381679417,994080000
2018-05-11,6.297802448,6.427950185,6.199078828,6.254502615,1214456000
2018-05-14,6.318338871,6.395784455,6.294586023,6.335906569,523140000
2018-05-15,6.075860023,6.257473004,5.975403922,6.254750895,963528000
2018-05-16,6.086995125,6.14909961,6.000394961,6.037261889,553828000
2018-05-17,6.129056454,6.222831862,6.07264255,6.088725548,519784000
2018-05-18,6.085262299,6.244358889,6.080313611,6.181017476,483716000
2018-05-21,6.043198586,6.186459921,5.950412822,6.182748642,640624000
2018-05-22,6.005094051,6.081796808,5.944473818,6.056559261,518264000
2018-05-23,6.128639698,6.129877871,5.948152546,5.948895356,442956000
2018-05-24,6.132351875,6.174688708,6.071694614,6.124924725,437372000
2018-05-25,6.171717644,6.188058035,6.109327316,6.144978864,292112000
2018-05-29,6.154633522,6.22271887,6.107840783,6.153643267,352684000
2018-05-30,6.263569832,6.272235154,6.163546984,6.18830525,390996000
2018-05-31,6.243763924,6.318286175,6.220986638,6.231632471,493868000
2018-06-01,6.3781991,6.38438902,6.279909331,6.288574652,421968000
2018-06-04,6.557203293,6.579237772,6.380182291,6.412367713,642024000
2018-06-05,6.562648773,6.600281301,6.515608113,6.560420345,391712000
2018-06-06,6.564629555,6.567848238,6.456188823,6.472529214,371356000
2018-06-07,6.508924007,6.572799951,6.418556259,6.560915945,369448000
2018-06-08,6.493572712,6.536156509,6.417317412,6.436133673,360456000
2018-06-11,6.452475071,6.522540462,6.43960081,6.480946913,265372000
2018-06-12,6.501000404,6.513131855,6.42870659,6.478965931,319160000
2018-06-13,6.496543407,6.577502536,6.487382723,6.502485409,338208000
2018-06-14,6.608202457,6.664898683,6.52674797,6.54160321,430016000
2018-06-15,6.567352295,6.622315465,6.520064191,6.551011906,432260000
2018-06-18,6.563143253,6.580721342,6.496048638,6.523282303,356268000
2018-06-19,6.441334724,6.527245626,6.313830269,6.459903073,594932000
2018-06-20,6.494316578,6.54729877,6.444057234,6.482432572,369780000
2018-06-21,6.36557436,6.544575856,6.357899292,6.526254954,359516000
2018-06-22,6.213062763,6.399739771,6.197713102,6.386370147,434160000
2018-06-25,5.920173168,6.110315807,5.831538978,6.106602233,665816000
2018-06-26,5.991230011,6.081845202,5.939732967,6.033566841,478884000
2018-06-27,5.835995674,6.10115545,5.830548563,6.034803645,453892000
2018-06-28,5.963253021,5.975137026,5.818417479,5.826092546,338012000
2018-06-29,5.865211964,6.040994785,5.86397379,6.02836844,392300000
2018-07-02,5.997420311,6.001133886,5.77509173,5.79564106,357572000
2018-07-03,5.863724709,6.038022334,5.855306833,6.032080332,222732000
2018-07-05,6.009551048,6.014502324,5.880065636,5.918935863,306216000
2018-07-06,6.123439312,6.13185719,5.963748972,5.985041111,296352000
2018-07-09,6.170973778,6.207368602,6.092243072,6.197713025,303880000
2018-07-10,6.270008087,6.292042565,6.142998527,6.183354379,360016000
2018-07-11,6.128391743,6.211826774,6.117745435,6.177165477,367508000
2018-07-12,6.219996929,6.268027855,6.163796042,6.17369954,345508000
2018-07-13,6.172707081,6.238564002,6.130618171,6.238564002,246988000
2018-07-16,6.14497757,6.197960226,6.132598674,6.14497757,197036000
2018-07-17,6.280900955,6.296003645,6.070208939,6.095710016,362136000
2018-07-18,6.23163271,6.287338698,6.180631024,6.27347418,277640000
2018-07-19,6.239801884,6.273473391,6.197713445,6.212815661,235752000
2018-07-20,6.211578369,6.276197123,6.200684618,6.237326892,222352000
2018-07-23,6.174935818,6.186819824,6.023168005,6.185086759,301584000
2018-07-24,6.157605171,6.30962043,6.140026608,6.222966732,354620000
2018-07-25,6.235841274,6.24846809,6.109079168,6.167013582,319112000
2018-07-26,6.309371471,6.346261184,6.198950252,6.215786003,325124000
2018-07-27,6.239553928,6.352946392,6.185581016,6.346014135,295420000
2018-07-30,6.044212341,6.259608638,6.009303135,6.253666635,340340000
2018-07-31,6.062286377,6.137056072,5.994944304,6.033814534,283988000
2018-08-01,6.102145195,6.148938398,6.038269268,6.093727792,283556000
2018-08-02,6.204893112,6.208854133,5.971918718,6.030842911,269668000
2018-08-03,6.241535187,6.265303199,6.212568453,6.229403735,214288000
2018-08-06,6.289319038,6.292785168,6.182363921,6.228909221,207508000
2018-08-07,6.36161232,6.380181138,6.311353449,6.338092226,258132000
2018-08-08,6.398006916,6.443067067,6.327941524,6.362850733,262100000
2018-08-09,6.349481583,6.418556725,6.341806514,6.415833405,204280000
2018-08-10,6.308135033,6.340568368,6.256390541,6.267531738,256396000
2018-08-13,6.341062069,6.461882148,6.315066105,6.316799169,375208000
2018-08-14,6.472530365,6.486642802,6.363346804,6.446534392,466220000
2018-08-15,6.414347649,6.527244762,6.335616463,6.493325808,591136000
2018-08-16,6.373743534,6.486641113,6.31358117,6.48416524,801260000
2018-08-17,6.061295033,6.263074242,6.034308341,6.262331433,1143188000
2018-08-20,6.136064529,6.268768138,5.910269872,6.020691563,854388000
2018-08-21,6.271739483,6.276195866,6.132598507,6.152405023,673988000
2018-08-22,6.506942749,6.511894497,6.235593486,6.239059615,749856000
2018-08-23,6.606471062,6.671832625,6.454455796,6.468320313,720684000
2018-08-24,6.739669323,6.754276648,6.610431829,6.614888213,531512000
2018-08-27,6.830779076,6.905053396,6.737935939,6.769378543,505776000
2018-08-28,6.793147087,6.847615367,6.673069803,6.824837611,475384000
2018-08-29,6.898674488,6.923693876,6.764659432,6.78546758,420108000
2018-08-30,6.881829262,6.97868684,6.84491937,6.867461529,346608000
2018-08-31,6.952924252,6.965805553,6.851855433,6.861764345,306592000
2018-09-04,7.027735233,7.065387871,6.911307879,6.939795292,391720000
2018-09-05,6.896939754,7.04557012,6.81593634,7.010146659,393156000
2018-09-06,6.75574255,6.883069161,6.72279631,6.880591933,322796000
2018-09-07,6.734438419,6.860031003,6.618754276,6.663591018,295420000
2018-09-10,6.805532455,6.835258718,6.713134168,6.756980111,220140000
2018-09-11,6.757723808,6.846901658,6.738401618,6.759209767,243112000
2018-09-12,6.643773556,6.737410698,6.488207129,6.717840927,419092000
2018-09-13,6.721558094,6.812222388,6.692327459,6.709667586,305536000
2018-09-14,6.847645283,6.913785813,6.775064337,6.811974235,386936000
2018-09-17,6.78571558,6.871178296,6.766393862,6.822130314,205528000
2018-09-18,6.713629246,6.892481038,6.70694125,6.789678678,299520000
2018-09-19,6.737410545,6.755246304,6.645012255,6.695051033,224860000
2018-09-20,6.596212387,6.65764604,6.542209946,6.615286525,430584000
2018-09-21,6.526106834,6.653681462,6.492913023,6.608101512,435128000
2018-09-24,6.581843853,6.585311878,6.407946517,6.495142766,293912000
2018-09-25,6.648976803,6.673996197,6.562275694,6.647986006,280388000
2018-09-26,6.612065792,6.694308064,6.596212099,6.653930144,268548000
2018-09-27,6.623958111,6.668547284,6.592498297,6.647243494,214428000
2018-09-28,6.961347103,6.983641684,6.72799769,6.755989943,709396000
2018-10-01,7.167944431,7.23482771,7.000487472,7.039131386,622060000
2018-10-02,7.096601486,7.252167457,7.074306904,7.140447436,383964000
2018-10-03,7.102793694,7.174383838,6.998752475,7.166952154,320552000
2018-10-04,6.918492317,7.090903238,6.841452081,7.066627063,391220000
2018-10-05,6.684895515,6.955898063,6.627425045,6.89372119,426636000
2018-10-08,6.58357954,6.717098993,6.442628402,6.601662883,408612000
2018-10-09,6.577880859,6.657645427,6.510006324,6.563017491,273500000
2018-10-10,6.086163521,6.517686997,6.083933873,6.471858978,684940000
2018-10-11,5.824573517,6.132485944,5.803022151,5.998966037,725436000
2018-10-12,6.107217789,6.181533209,5.936540895,6.081703239,608236000
2018-10-15,5.830765247,6.093840881,5.829774451,6.093840881,449760000
2018-10-16,6.089628696,6.100775983,5.89418004,5.943475589,408712000
2018-10-17,6.021012783,6.18995615,5.9719648,6.151807404,329668000
2018-10-18,5.933568478,6.128769612,5.873125624,6.090373757,524020000
2018-10-19,5.676932335,6.008377629,5.640518083,5.988808335,613608000
2018-10-22,5.727715492,5.829279479,5.624913128,5.729201924,368844000
