Date,Close,High,Low,Open,Volume
2018-01-02,79.47416687,79.80704354,79.05807456,79.6406052,22483800
2018-01-03,79.84402466,79.99197297,79.492658,79.57587364,26061400
2018-01-04,80.5467453,81.05530867,80.04743046,80.06592047,21912000
2018-01-05,81.54537964,81.748805,80.84263941,81.0553133,23407100
2018-01-08,81.62862396,81.90602356,80.99985765,81.5546498,22113000
2018-01-09,81.57313538,82.04471181,81.24025873,81.97073765,19484300
2018-01-10,81.20326233,81.54538747,80.82415716,81.2402494,18652200
2018-01-11,81.44371033,81.4899389,80.66699554,81.4899389,17808900
2018-01-12,82.84913635,83.01557463,81.78578105,81.9892064,24271500
2018-01-16,81.69333649,83.94949884,81.37895691,83.3114841,36599700
2018-01-17,83.34848022,83.47793148,82.06320912,82.36834725,25621200
2018-01-18,83.31149292,83.83854649,82.90464913,83.03410039,24159700
2018-01-19,83.21903229,83.78307296,82.90465266,83.34848355,36875000
2018-01-22,84.70771027,84.7169588,82.97860155,83.21901401,23601600
2018-01-23,84.9758606,85.34572429,84.64298398,84.9758606,23412800
2018-01-24,84.90189362,86.39058999,84.6799782,85.57689544,33277500
2018-01-25,85.37345886,86.21489185,85.00359519,85.50291009,26383200
2018-01-26,86.97309875,86.97309875,85.60461249,86.10392734,29172200
2018-01-29,86.84366608,88.25838824,86.65873775,87.97174722,31569900
2018-01-30,85.75258636,86.60327516,85.16080715,86.27039847,38635100
2018-01-31,87.85155487,88.21217009,86.46457109,86.68648652,48756300
2018-02-01,87.15805054,88.83167514,86.52928436,87.64811694,47227900
2018-02-02,84.86490631,86.88990473,84.60600382,86.58476663,47867800
2018-02-05,81.36969757,86.21489122,81.36969757,83.73681379,51031500
2018-02-06,84.44882965,84.58752945,78.82691978,80.34335497,67998600
2018-02-07,82.8584137,84.85566672,82.4793014,83.67210833,41107600
2018-02-08,78.60499573,83.1080652,78.37383177,82.9508754,55628700
2018-02-09,81.53614044,82.22963222,77.51388953,79.79779025,63499100
2018-02-12,82.41456604,83.0155937,81.30498194,82.05395085,35720300
2018-02-13,83.06184387,83.21903369,81.18479346,82.22965212,26407700
2018-02-14,84.36244965,84.52966985,82.13285632,82.22575486,34960900
2018-02-15,86.08108521,86.1368229,84.18592564,84.73403186,27823900
2018-02-16,85.46792603,86.86142482,85.28212902,85.88597283,30596900
2018-02-20,86.1368103,86.45266664,84.54822246,84.98485323,30911700
2018-02-21,84.99412537,86.73135623,84.99412537,86.37833912,26922500
2018-02-22,85.21710968,86.14610899,84.87337738,85.51438918,24392800
2018-02-23,87.38167572,87.3909677,85.80237968,86.95433687,26329200
2018-02-26,88.64510345,88.6729723,87.55817607,87.69752737,30199800
2018-02-27,87.51172638,89.03528458,87.51172638,88.94238607,25869100
