Date,Close,High,Low,Open,Volume
2018-01-02,52.99897003,53.09551288,52.0151313,52.16989676,24752000
2018-01-03,53.86885071,54.05845102,52.90989184,52.96463286,28604000
2018-01-04,54.06393051,54.42074194,53.94459598,54.14355521,20092000
2018-01-05,54.85169983,54.95222544,54.34260977,54.44214064,25582000
2018-01-08,55.08608627,55.30156499,54.82134139,54.85169612,20952000
2018-01-09,55.05224609,55.26673007,54.80198188,55.20850746,18050000
2018-01-10,54.87060547,54.96963516,54.54713682,54.59640298,20856000
2018-01-11,55.01541901,55.06542932,54.72031561,55.05423281,19566000
2018-01-12,55.84847641,55.94949939,54.79795212,54.86065486,34410000
2018-01-16,55.82358932,56.72680858,55.62811551,56.35855391,31506000
2018-01-17,56.33218765,56.36304355,55.58721531,56.0455471,24052000
2018-01-18,56.22319794,56.35855839,55.61159664,56.30381737,23964000
2018-01-19,56.60737991,56.62479924,56.14905197,56.32471834,35564000
2018-01-22,57.51806641,57.72060592,56.48794572,56.60638422,32360000
2018-01-23,58.22273254,58.30518959,57.66437634,57.71911737,26662000
2018-01-24,57.93758392,58.71490044,57.7788357,58.5889976,28332000
2018-01-25,58.24263763,58.51982436,57.86393057,58.35012641,29610000
2018-01-26,58.51485062,58.51485062,57.63252833,58.47703154,40376000
2018-01-29,58.50190353,59.06473981,58.32275179,58.54669337,27578000
2018-01-30,57.91020966,58.54868408,57.90174678,58.11623075,31126000
2018-01-31,58.221241,58.37351962,57.68328833,58.25259047,30774000
2018-02-01,58.10976791,58.42328541,57.60316849,57.8564701,48242000
2018-02-02,55.33292007,55.88878563,55.10290753,55.83553671,97158000
2018-02-05,52.54114151,55.23836528,52.35353067,54.27293678,75966000
2018-02-06,53.77529144,53.83052984,50.91568613,51.1168854,68960000
2018-02-07,52.1818428,53.83401717,52.16591559,53.8220727,47384000
2018-02-08,49.8399353,52.681476,49.79713874,52.52173304,57182000
2018-02-09,51.64439011,51.95243273,49.3940471,50.62272843,70118000
2018-02-12,52.34904861,52.82479588,51.80104229,52.1529787,41154000
2018-02-13,52.3570137,52.66903528,51.95825239,52.00368767,25302000
2018-02-14,53.23286438,53.33338619,52.09077478,52.20025303,31116000
2018-02-15,54.21919632,54.31668456,52.9661287,53.69915655,36868000
2018-02-16,54.48194504,54.97311833,54.15912184,54.16395126,33590000
2018-02-20,54.86314392,55.43493289,54.16942727,54.27144498,28462000
2018-02-21,55.3050499,56.43121607,55.05573107,55.06269804,30258000
2018-02-22,55.07065964,55.87634137,54.86961223,55.54640691,26344000
2018-02-23,56.07390976,56.09829226,54.97531148,55.36974454,25220000
2018-02-26,56.91791153,56.92836388,56.06918262,56.12417043,31182000
2018-02-27,55.65091324,56.93234228,55.63648193,56.79300287,35482000
2018-02-28,54.97610855,56.11073385,54.90195872,55.88679605,37652000
2018-03-01,53.22390747,55.24433652,53.09855136,55.13236762,50318000
2018-03-02,53.69168854,53.84491253,52.15870066,52.40577943,45432000
2018-03-05,54.28936386,54.59640795,53.19803247,53.50358445,24044000
2018-03-06,54.49488068,54.83278062,54.2318785,54.7019003,30656000
2018-03-07,55.22045135,55.34884485,54.0182483,54.20277242,25850000
2018-03-08,56.03459167,56.11421636,55.37770318,55.50310864,27102000
2018-03-09,57.72856522,57.76638808,56.35611766,56.53223203,42560000
2018-03-12,57.95051956,58.57506389,57.59818826,57.91817535,43446000
2018-03-13,56.64022827,58.56063299,56.39936851,58.22422511,38144000
2018-03-14,57.20355606,57.65641295,56.80295335,56.99056798,25828000
2018-03-15,57.20803833,57.78032848,56.45958443,57.22694976,27908000
2018-03-16,56.51880264,57.5215529,56.33119179,57.43496503,61840000
2018-03-19,54.73176575,55.83503775,54.1938131,55.73650542,56118000
2018-03-20,54.62676239,54.99949341,53.91761972,54.69095723,36638000
2018-03-21,54.28686905,55.05423433,54.00172063,54.37943294,37578000
2018-03-22,52.20672607,53.88975644,52.04897638,53.83899817,53340000
2018-03-23,50.83771133,52.91736171,50.8202958,52.10471294,43134000
2018-03-26,52.41225052,52.53268229,50.18231116,52.05344963,53302000
2018-03-27,50.01809311,52.9909622,49.61102079,52.8994462,61906000
2018-03-28,49.99121857,50.97007984,48.80085753,49.66476569,67386000
2018-03-29,51.34629822,51.90415701,49.90860788,50.34305069,54536000
2018-04-02,50.08626938,51.49609189,49.28506396,50.89991283,53608000
2018-04-03,50.431633,50.80884414,49.46918873,50.45651286,45502000
2018-04-04,51.01536942,51.19342773,49.41594652,49.43635006,49694000
2018-04-05,51.14823914,51.89370882,50.76609983,51.82105489,27260000
2018-04-06,50.11463547,51.32788691,49.91508016,50.75957953,34928000
2018-04-09,50.53315353,51.73496174,50.46497593,50.6003364,35032000
2018-04-10,51.33883286,51.56973761,50.32861838,51.08005642,39490000
2018-04-11,50.75808716,51.32509986,50.55405173,51.15719776,29678000
2018-04-12,51.38212585,51.78919813,50.83098726,51.01038579,27140000
2018-04-13,51.22089767,52.07435352,50.90787755,51.7986589,24460000
2018-04-16,51.65433884,51.9160995,51.09499171,51.60557004,24224000
2018-04-17,53.45481491,53.63993891,52.16591771,52.32068697,46406000
2018-04-18,53.3513031,53.61754009,53.05993186,53.61754009,26882000
2018-04-19,54.12862015,54.45034612,53.15722321,53.21793647,34954000
2018-04-20,53.39509201,54.36002309,53.22639261,53.84496086,37794000
2018-04-23,53.12089539,53.88079634,52.78498489,53.63894185,46826000
2018-04-24,50.75857925,52.60085114,50.2912911,52.3520297,95206000
2018-04-25,50.81830215,51.3811385,50.52618674,51.03428206,47822000
2018-04-26,51.75685501,52.15198287,50.66950641,51.2328363,41590000
2018-04-27,51.2597084,52.22762375,51.03776008,52.05344948,32396000
2018-04-30,50.6267128,51.60557415,50.60282387,51.25772296,33426000
2018-05-01,51.6210022,51.67872744,50.17285939,50.44407389,28558000
2018-05-02,50.97755051,51.77422648,50.90240593,51.16267071,32062000
2018-05-03,50.94470596,51.24105092,50.07731237,50.70981843,36302000
2018-05-04,52.16343307,52.17836176,50.60531458,50.60531458,38774000
2018-05-07,52.49087906,52.83375654,52.10819303,52.2141897,29322000
2018-05-08,52.44708633,52.77752197,52.11043168,52.67749374,24354000
2018-05-09,53.8827858,54.01615298,52.56925557,52.65559664,40656000
2018-05-10,54.61979675,54.76261775,54.02610834,54.04551335,28860000
2018-05-11,54.65413284,54.80691263,54.28836877,54.42223332,25074000
2018-05-14,54.7506752,55.27568866,54.69643534,54.74072401,30362000
2018-05-15,53.70711899,54.24556903,53.42047844,54.24308218,29898000
2018-05-16,53.8335228,54.20675501,53.55932028,53.61157446,21946000
2018-05-17,53.67527008,54.08731609,53.42196849,53.7399623,20876000
2018-05-18,53.06665421,53.24481123,52.78399262,52.8427126,31304000
2018-05-21,53.72453308,54.14354984,53.42942968,53.44983322,20464000
2018-05-22,53.23435593,54.0733804,53.08307205,53.9225977,21800000
2018-05-23,53.73001099,53.78425464,52.83524692,53.00544223,21214000
2018-05-24,53.70761871,53.76882555,53.05620125,53.69567425,15336000
2018-05-25,53.52946091,53.87283195,53.43565549,53.6966682,17988000
2018-05-29,52.76607895,53.41550319,52.51228376,52.99350215,37302000
2018-05-30,53.13831329,53.20848037,52.59239892,52.90093891,22770000
2018-05-31,53.99376297,54.60088798,53.12636939,53.12636939,61766000
2018-06-01,55.71112442,55.73600809,54.66607503,54.70837422,48432000
2018-06-04,56.695961,56.82534922,55.83578502,55.85195903,37792000
2018-06-05,56.71437454,57.01683978,56.39239799,56.78055886,33560000
2018-06-06,56.57603455,56.88059179,56.02180915,56.83928734,33964000
2018-06-07,55.92809677,56.52327727,55.5628263,56.29933947,30400000
2018-06-08,55.77930832,56.06794216,55.34536282,55.64544375,25816000
2018-06-11,56.23315048,56.59493557,55.66633525,55.66633525,21586000
2018-06-12,56.69745255,56.7208403,56.27022728,56.28689866,18240000
2018-06-13,56.47202301,57.05476552,56.40185593,56.78703261,30128000
2018-06-14,57.33443451,57.50114443,56.76314293,56.92288588,26868000
2018-06-15,57.34140396,57.399133,56.90472487,57.17220719,42450000
2018-06-18,58.39640808,58.43870727,56.90994888,56.9129331,28274000
2018-06-19,58.12767792,58.28742087,57.42849023,57.65193066,32420000
2018-06-20,58.21626282,59.03468636,58.1824227,58.48847205,32970000
2018-06-21,57.61013412,58.58725656,57.34001308,58.46558325,24762000
2018-06-22,57.50164032,57.8508393,57.09257855,57.68378008,26220000
2018-06-25,55.97537613,56.92587216,55.37671022,56.91044611,43146000
2018-06-26,55.65937042,56.39339297,55.56974519,56.13412295,31264000
2018-06-27,54.93878555,56.32501908,54.92086886,55.80269371,25878000
2018-06-28,55.44837189,55.85096789,54.54216449,54.84473226,21448000
2018-06-29,55.51953125,56.14541576,55.48718325,55.7360047,26302000
2018-07-02,56.10725403,56.13412717,54.43218537,54.69096184,24346000
2018-07-03,54.88454437,56.52328225,54.74171957,56.52328225,13580000
2018-07-05,55.94850159,56.10923928,55.16272223,55.26473994,21334000
2018-07-06,56.73975372,56.77757659,55.77268503,55.91416579,19922000
2018-07-09,57.43048096,57.46133685,56.90148856,57.15329424,18180000
2018-07-10,57.37026596,57.70617646,57.20853353,57.57629086,15968000
2018-07-11,57.42301941,57.94007116,56.78105955,56.95971395,22400000
2018-07-12,58.89505005,58.941332,57.52429182,57.7211097,25038000
2018-07-13,59.16078949,59.48908378,58.72186654,58.970688,24438000
2018-07-16,58.91395569,59.26927119,58.68603514,59.18915292,21114000
2018-07-17,59.65742874,59.86843112,58.25407593,58.33469536,32208000
2018-07-18,59.51212692,59.94109492,59.23643229,59.54596704,27872000
2018-07-19,59.06822586,59.71715268,58.88708462,59.26927327,25534000
2018-07-20,58.9662056,59.56088873,58.93186811,59.06822331,24948000
2018-07-23,59.99085617,60.04012233,58.77162873,58.7721261,52384000
2018-07-24,62.1098175,63.00159354,61.48676911,62.83189939,66364000
2018-07-25,62.88713837,62.99462714,61.66442932,61.66442932,42556000
2018-07-26,63.11754608,63.18925462,62.1565977,62.25513003,48112000
2018-07-27,61.63307571,63.39423476,61.25984352,63.25041523,42612000
2018-07-30,60.69950104,61.45472449,60.28795238,61.11105349,36998000
2018-07-31,60.57608032,61.09004531,59.9958285,60.71293288,32894000
2018-08-01,60.7129364,61.38276414,60.22524844,61.1105549,31344000
2018-08-02,61.01848984,61.20411121,59.9555237,60.01076209,30626000
2018-08-03,60.89706802,61.21008435,60.46660413,61.19117292,21792000
2018-08-06,60.94981384,61.01540588,60.50327847,60.96126094,21634000
2018-08-07,61.81820297,62.26359174,61.51712732,61.55843177,29880000
2018-08-08,61.98690033,62.52883574,61.60859192,61.73111189,27406000
2018-08-09,62.1605835,62.48116288,62.00680897,62.20039205,16972000
2018-08-10,61.58878708,61.99113248,61.30960709,61.85701735,22174000
2018-08-13,61.45940018,62.16918832,61.39127194,61.55743514,19946000
2018-08-14,61.81222916,61.99984,60.96673505,61.46835694,26962000
2018-08-15,60.43276596,61.47084842,60.19041029,61.17325815,36576000
2018-08-16,60.04011917,61.01101868,59.84404547,60.94781857,26864000
2018-08-17,59.7649231,60.16602316,59.13191974,59.81817201,27792000
2018-08-20,60.10381699,60.26455467,59.4497153,59.96696443,17416000
2018-08-21,59.79776764,60.57607883,59.73476497,60.11526405,24112000
2018-08-22,60.08192444,60.30635961,59.66738779,59.71715132,17748000
2018-08-23,59.98488235,60.77613276,59.92815185,60.07246496,19852000
2018-08-24,60.74478531,60.79454884,60.03360378,60.15607439,18932000
2018-08-27,61.79829407,61.86149417,60.99689122,61.09064728,23126000
2018-08-28,61.26730728,61.83437312,61.14488983,61.77191717,26080000
2018-08-29,62.17053223,62.23821246,61.52653355,61.58082656,25978000
2018-08-30,61.6639328,62.38626149,61.33897202,61.91822533,26628000
2018-08-31,60.62236786,61.64104154,60.27874622,61.45791081,36328000
2018-09-04,59.56785583,60.36359017,59.34391804,59.92964473,36620000
2018-09-05,59.04433823,59.66788398,57.82610554,59.40861017,41226000
2018-09-06,58.29587936,59.03537675,57.32846143,59.03537675,37770000
2018-09-07,57.96694183,58.48598304,57.58798419,57.66039133,28026000
2018-09-10,57.9574852,58.45015444,57.73205529,58.33320804,22308000
2018-09-11,58.59048843,58.65617539,57.5394668,57.80769707,24186000
2018-09-12,57.86691284,58.6526922,57.64496452,58.35958207,25910000
2018-09-13,58.48946762,58.65269597,57.86841247,58.26104969,28624000
2018-09-14,58.35012817,58.74301977,58.14111905,58.67708224,18880000
2018-09-17,57.53001785,58.58452116,57.42949224,58.2311951,26130000
2018-09-18,57.7872963,58.52679376,57.58176875,57.58176875,24072000
2018-09-19,58.27846146,58.38396075,57.45685256,57.97440162,23828000
2018-09-20,59.06374359,59.21403273,58.39142904,58.7213673,24508000
2018-09-21,58.02964783,59.32949098,58.02715718,59.31903863,88112000
2018-09-24,58.39192581,58.622337,57.0751646,57.58574672,25420000
2018-09-25,58.95326614,59.0642441,58.12469403,58.53027043,19554000
2018-09-26,58.74625015,59.43000799,58.46134852,58.97814965,29246000
2018-09-27,59.45041275,59.82165547,58.90250892,59.05677701,25216000
2018-09-28,59.39219284,59.48873569,58.94580554,59.31256815,27612000
2018-10-01,59.4837532,60.20981402,59.23443438,59.71167375,27152000
2018-10-02,59.72262955,60.21280816,59.05180706,59.26728579,33758000
2018-10-03,59.86395645,60.03614124,59.41010861,59.96597417,25124000
2018-10-04,58.13414764,59.59323627,57.50642171,59.48474896,44190000
2018-10-05,57.59469986,58.39839206,56.98608282,58.09980709,23686000
2018-10-08,57.17768097,58.1246954,56.10247048,57.23441147,38648000
2018-10-09,56.6725769,57.44541332,56.61047025,57.03734624,26174000
2018-10-10,53.80615234,56.3416438,53.80167222,56.28740015,53514000
2018-10-11,53.71159363,55.05921071,53.16170034,53.39409721,58980000
2018-10-12,55.24234772,55.48718643,54.06402607,55.1388379,42026000
2018-10-15,54.35504532,55.40984841,54.19331289,55.18411858,27448000
2018-10-16,55.79970551,55.94601189,54.86513291,54.96914009,38570000
2018-10-17,55.52152634,56.18339237,54.84970911,56.05748952,29344000
2018-10-18,54.14205933,55.82757654,53.60062506,55.82757654,41890000
2018-10-19,54.56456375,55.25628719,54.13111562,54.41078922,25352000
2018-10-22,54.79845047,55.34934235,54.2928458,54.89300385,30284000
2018-10-23,54.92435455,55.13336367,53.24779387,53.78972548,36974000
2018-10-24,52.2878418,55.04528156,52.18980683,54.95222409,39648000
2018-10-25,54.52026749,55.28713544,53.22540186,53.33687339,50916000
2018-10-26,53.32094574,55.06568012,51.46075329,51.60706346,83752000
2018-10-29,50.76356506,54.59342489,49.55677936,53.86835873,77614000
2018-10-30,51.56626129,51.62995877,49.80161678,50.18530134,64254000
2018-10-31,53.58469772,54.33962118,52.60085518,52.74069576,50596000
2018-11-01,53.24779129,53.9432468,52.87256963,53.53642509,29640000
2018-11-02,52.64016724,53.8934815,52.4819164,53.43341089,36780000
2018-11-05,51.75934219,52.67400858,50.82128426,52.50132643,48828000
2018-11-06,52.54164124,52.96637968,51.6588216,51.72898868,24666000
2018-11-07,54.4117775,54.51478994,53.04375684,53.19802873,41168000
2018-11-08,53.86486816,54.40580881,53.35752085,54.31175281,29764000
2018-11-09,53.05619812,53.52448104,52.40727134,53.44635226,26864000
2018-11-12,51.68668747,52.85565023,51.30698567,52.81932327,29436000
2018-11-13,51.55830002,52.58120323,51.31445224,51.91859303,30274000
2018-11-14,51.93700027,52.47963047,51.30698491,52.25250723,31318000
2018-11-15,52.98453903,53.33985452,51.34580128,51.9892532,36722000
2018-11-16,52.82429504,53.09849372,52.20174408,52.72078523,33162000
2018-11-19,50.7595787,52.78946539,50.57345998,52.61081101,37172000
2018-11-20,51.04621887,51.34381293,49.5662293,49.76429249,48982000
2018-11-21,51.63592911,52.18084873,51.4299042,51.59362991,30686000
2018-11-23,50.95265961,51.63492909,50.8789578,51.25721681,13830000
2018-11-26,52.18383026,52.21816774,51.45179721,51.67275078,38856000
2018-11-27,51.97432709,52.62972351,51.67972104,51.80462914,36064000
2018-11-28,54.05546951,54.08582424,51.54386326,52.1908006,49508000
2018-11-29,54.1584816,54.45432917,53.54637912,53.55036187,29378000
2018-11-30,54.46353912,54.52026963,53.63994063,54.19680095,51604000
2018-12-03,55.06070709,55.96741184,54.92311037,55.89227106,39824000
2018-12-04,52.29331589,54.96068235,52.25151406,54.89598634,46904000
2018-12-06,53.1845932,53.30751182,51.29554183,51.46921873,55384000
2018-12-07,51.58467102,53.50955585,51.18257619,52.7506496,42024000
2018-12-10,51.73246765,52.17536952,50.92330058,51.50852607,36154000
2018-12-11,52.33959579,52.78000705,51.74690213,52.57547805,27894000
2018-12-12,52.93328476,53.8275515,52.88899608,53.14826992,30476000
2018-12-13,52.84469986,53.73348782,52.44807614,53.15174391,26596000
